,block,street_name,latitude,longitude
6037,331,ANG MO KIO AVE 1,,
6038,348,ANG MO KIO AVE 3,,
6039,538,ANG MO KIO AVE 5,,
6040,113,ANG MO KIO AVE 4,,
6041,179,ANG MO KIO AVE 5,,
6042,414,ANG MO KIO AVE 10,,
6043,337,ANG MO KIO AVE 1,,
6044,132,ANG MO KIO AVE 3,,
6045,504,ANG MO KIO AVE 8,,
6046,618,BEDOK RESERVOIR RD,,
6047,76,BEDOK NTH RD,,
6048,121,BEDOK RESERVOIR RD,,
6049,537,BEDOK NTH ST 3,,
6050,138,BEDOK NTH ST 2,,
6051,84,BEDOK NTH ST 4,,
6052,70,BEDOK STH RD,,
6053,33,BEDOK STH AVE 2,,
6054,40,BEDOK STH RD,,
6055,53,NEW UPP CHANGI RD,,
6056,133,BEDOK RESERVOIR RD,,
6057,118,BEDOK RESERVOIR RD,,
6058,56,CHAI CHEE DR,,
6059,623,BEDOK RESERVOIR RD,,
6060,112,BEDOK NTH RD,,
6061,427,BEDOK NTH RD,,
6062,131,BEDOK NTH AVE 3,,
6063,769,BEDOK RESERVOIR VIEW,,
6064,605,BEDOK RESERVOIR RD,,
6065,621,BEDOK RESERVOIR RD,,
6066,66,BEDOK STH AVE 3,,
6067,417,BEDOK NTH AVE 2,,
6068,220C,BEDOK CTRL,,
6069,634,BEDOK RESERVOIR RD,,
6070,154,BISHAN ST 13,,
6071,185,BISHAN ST 13,,
6072,446,BRIGHT HILL DR,,
6073,271,BISHAN ST 24,,
6074,502,BISHAN ST 11,,
6075,130,BISHAN ST 12,,
6076,506,BISHAN ST 11,,
6077,408,SIN MING AVE,,
6078,222,BISHAN ST 23,,
6079,453,SIN MING AVE,,
6080,371,BT BATOK ST 31,,
6081,322,BT BATOK ST 33,,
6082,307,BT BATOK ST 31,,
6083,268,BT BATOK EAST AVE 4,,
6084,335,BT BATOK ST 32,,
6085,237,BT BATOK EAST AVE 5,,
6086,527,BT BATOK ST 51,,
6087,298,BT BATOK ST 22,,
6088,290B,BT BATOK ST 24,,
6089,125,BT BATOK CTRL,,
6090,289B,BT BATOK ST 25,,
6091,47,TELOK BLANGAH DR,,
6092,102,BT PURMEI RD,,
6093,32,JLN BT HO SWEE,,
6094,4,DELTA AVE,,
6095,2A,BOON TIONG RD,,
6096,140,JLN BT MERAH,,
6097,37,TELOK BLANGAH RISE,,
6098,66,TELOK BLANGAH DR,,
6099,95,HAVELOCK RD,,
6100,81,REDHILL LANE,,
6101,82,REDHILL LANE,,
6102,2C,BOON TIONG RD,,
6103,8,KIM TIAN PL,,
6104,125,PENDING RD,,
6105,529,JELAPANG RD,,
6106,633D,SENJA RD,,
6107,175,LOMPANG RD,,
6108,164,GANGSA RD,,
6109,211,PETIR RD,,
6110,620,BT PANJANG RING RD,,
6111,604,SENJA RD,,
6112,453,FAJAR RD,,
6113,138,PETIR RD,,
6114,651,SENJA LINK,,
6115,532,JELAPANG RD,,
6116,19,TOH YI DR,,
6117,10,SELEGIE RD,,
6118,30,KELANTAN RD,,
6119,7,TG PAGAR PLAZA,,
6120,105,TECK WHYE LANE,,
6121,440,CHOA CHU KANG AVE 4,,
6122,297D,CHOA CHU KANG AVE 2,,
6123,426,CHOA CHU KANG AVE 4,,
6124,202,CHOA CHU KANG AVE 1,,
6125,684C,CHOA CHU KANG CRES,,
6126,447,CHOA CHU KANG AVE 4,1.38063153989996,103.737541420963
6127,672,CHOA CHU KANG CRES,,
6128,5,TECK WHYE AVE,,
6129,705,CHOA CHU KANG ST 53,,
6130,443,CHOA CHU KANG AVE 4,,
6131,767,CHOA CHU KANG ST 54,,
6132,433,CHOA CHU KANG AVE 4,,
6133,763,CHOA CHU KANG NTH 5,,
6134,12,TECK WHYE LANE,,
6135,567,CHOA CHU KANG ST 52,,
6136,159,JLN TECK WHYE,,
6137,619,CHOA CHU KANG NTH 7,,
6138,420,CHOA CHU KANG AVE 4,,
6139,757,CHOA CHU KANG NTH 5,,
6140,505,WEST COAST DR,,
6141,319,CLEMENTI AVE 4,,
6142,601,CLEMENTI WEST ST 1,,
6143,708,CLEMENTI WEST ST 2,,
6144,206,CLEMENTI AVE 6,,
6145,58,DAKOTA CRES,,
6146,112,ALJUNIED CRES,,
6147,318,UBI AVE 1,,
6148,56,CASSIA CRES,,
6149,14,EUNOS CRES,,
6150,23,EUNOS CRES,,
6151,28,BALAM RD,,
6152,247,HOUGANG AVE 3,,
6153,333,HOUGANG AVE 5,,
6154,507,HOUGANG AVE 8,,
6155,169,HOUGANG AVE 1,,
6156,555,HOUGANG ST 51,,
6157,334,HOUGANG AVE 5,,
6158,543,HOUGANG AVE 8,,
6159,549,HOUGANG ST 51,,
6160,422,HOUGANG AVE 6,,
6161,463,HOUGANG AVE 10,,
6162,832,HOUGANG CTRL,,
6163,325,HOUGANG AVE 7,,
6164,984C,BUANGKOK LINK,,
6165,936,HOUGANG ST 92,,
6166,707,HOUGANG AVE 2,,
6167,249,HOUGANG AVE 3,,
6168,579,HOUGANG AVE 4,,
6169,698C,HOUGANG ST 52,,
6170,43,TEBAN GDNS RD,,
6171,304,JURONG EAST ST 32,,
6172,41,TEBAN GDNS RD,,
6173,218,JURONG EAST ST 21,,
6174,491,JURONG WEST AVE 1,,
6175,947,JURONG WEST ST 91,,
6176,538,JURONG WEST AVE 1,,
6177,156,YUNG LOH RD,,
6178,403,JURONG WEST ST 42,,
6179,177,YUNG SHENG RD,,
6180,260,BOON LAY DR,,
6181,357,YUNG AN RD,,
6182,266,BOON LAY DR,,
6183,667A,JURONG WEST ST 65,,
6184,649B,JURONG WEST ST 61,,
6185,265,BOON LAY DR,,
6186,650A,JURONG WEST ST 61,,
6187,664D,JURONG WEST ST 64,,
6188,603,JURONG WEST ST 62,,
6189,275B,JURONG WEST ST 25,,
6190,817,JURONG WEST ST 81,,
6191,639,JURONG WEST ST 61,,
6192,679B,JURONG WEST CTRL 1,,
6193,522,JURONG WEST ST 52,,
6194,549,JURONG WEST ST 42,,
6195,912,JURONG WEST ST 91,,
6196,626,JURONG WEST ST 65,,
6197,828,JURONG WEST ST 81,,
6198,680A,JURONG WEST CTRL 1,,
6199,679A,JURONG WEST CTRL 1,,
6200,102,TOWNER RD,,
6201,54,JLN MA'MOR,,
6202,101,WHAMPOA DR,,
6203,112,MCNAIR RD,,
6204,2C,UPP BOON KENG RD,,
6205,54,KENT RD,,
6206,816,JELLICOE RD,,
6207,59,MARINE TER,,
6208,700,PASIR RIS DR 10,,
6209,702,PASIR RIS DR 10,,
6210,628,PASIR RIS DR 3,,
6211,192,PASIR RIS ST 12,,
6212,425,PASIR RIS DR 6,,
6213,517,PASIR RIS ST 52,,
6214,205,PASIR RIS ST 21,,
6215,645,PASIR RIS DR 10,,
6216,460,PASIR RIS DR 4,,
6217,249,PASIR RIS ST 21,,
6218,622A,PUNGGOL CTRL,,
6219,105B,EDGEFIELD PLAINS,,
6220,632B,PUNGGOL DR,,
6221,167D,PUNGGOL EAST,,
6222,617A,PUNGGOL DR,,
6223,126D,EDGEDALE PLAINS,,
6224,175C,PUNGGOL FIELD,,
6225,204C,PUNGGOL FIELD,,
6226,103C,EDGEFIELD PLAINS,,
6227,21,GHIM MOH RD,,
6228,30A,HOLLAND CL,,
6229,20,HOLLAND DR,,
6230,513,WELLINGTON CIRCLE,,
6231,351A,CANBERRA RD,,
6232,313,SEMBAWANG DR,,
6233,155,RIVERVALE CRES,,
6234,321B,ANCHORVALE DR,,
6235,144,RIVERVALE DR,,
6236,403C,FERNVALE LANE,,
6237,124A,RIVERVALE DR,,
6238,305C,ANCHORVALE LINK,,
6239,206C,COMPASSVALE LANE,,
6240,119D,RIVERVALE DR,,
6241,205B,COMPASSVALE LANE,,
6242,124,SERANGOON NTH AVE 1,,
6243,209,SERANGOON CTRL,,
6244,146,SERANGOON NTH AVE 1,,
6245,514,SERANGOON NTH AVE 4,,
6246,236,SERANGOON AVE 3,,
6247,238,SERANGOON AVE 2,,
6248,242,SERANGOON AVE 3,,
6249,243,SERANGOON AVE 2,,
6250,415,SERANGOON CTRL,,
6251,422,SERANGOON CTRL,,
6252,148,SERANGOON NTH AVE 1,,
6253,520,SERANGOON NTH AVE 4,,
6254,204,TAMPINES ST 21,,
6255,413,TAMPINES ST 41,,
6256,822,TAMPINES ST 81,,
6257,225,TAMPINES ST 23,,
6258,899A,TAMPINES ST 81,,
6259,276,TAMPINES ST 22,,
6260,866,TAMPINES ST 83,,
6261,709,TAMPINES ST 71,,
6262,854,TAMPINES ST 82,,
6263,392,TAMPINES AVE 7,,
6264,865,TAMPINES ST 83,,
6265,414,TAMPINES ST 41,,
6266,492D,TAMPINES ST 45,,
6267,461,TAMPINES ST 44,,
6268,387,TAMPINES ST 32,,
6269,223,SIMEI ST 4,,
6270,334,TAMPINES ST 32,,
6271,428,TAMPINES ST 41,,
6272,942,TAMPINES AVE 5,,
6273,858,TAMPINES AVE 5,,
6274,235,LOR 8 TOA PAYOH,,
6275,173,LOR 1 TOA PAYOH,,
6276,44,LOR 5 TOA PAYOH,,
6277,6,LOR 7 TOA PAYOH,,
6278,153,LOR 2 TOA PAYOH,,
6279,310,WOODLANDS ST 31,,
6280,5,MARSILING DR,,
6281,831,WOODLANDS ST 83,,
6282,205,MARSILING DR,,
6283,626,WOODLANDS AVE 6,,
6284,775,WOODLANDS CRES,,
6285,104,WOODLANDS ST 13,,
6286,527,WOODLANDS DR 14,,
6287,729,WOODLANDS CIRCLE,,
6288,689C,WOODLANDS DR 75,,
6289,731,WOODLANDS CIRCLE,,
6290,605,WOODLANDS DR 42,,
6291,639,WOODLANDS RING RD,,
6292,895B,WOODLANDS DR 50,,
6293,898B,WOODLANDS DR 50,,
6294,556,WOODLANDS DR 53,,
6295,677,WOODLANDS AVE 6,,
6296,684D,WOODLANDS DR 73,,
6297,786C,WOODLANDS DR 60,,
6298,741,WOODLANDS CIRCLE,,
6299,663,WOODLANDS RING RD,,
6300,634,WOODLANDS RING RD,,
6301,170,WOODLANDS ST 11,,
6302,861,WOODLANDS ST 83,,
6303,571A,WOODLANDS AVE 1,,
6304,175,WOODLANDS ST 13,,
6305,583,WOODLANDS DR 16,,
6306,788C,WOODLANDS CRES,,
6307,114,MARSILING RISE,,
6308,404,WOODLANDS ST 41,,
6309,228,YISHUN ST 21,,
6310,719,YISHUN ST 71,,
6311,119,YISHUN RING RD,,
6312,152,YISHUN ST 11,,
6313,781,YISHUN RING RD,,
6314,735,YISHUN ST 72,,
6315,304,YISHUN CTRL,,
6316,253,YISHUN RING RD,,
6317,276,YISHUN ST 22,,
6318,410,YISHUN RING RD,,
6319,604,YISHUN ST 61,,
6320,805,YISHUN RING RD,,
6321,798,YISHUN RING RD,,
6322,930,YISHUN CTRL 1,,
6323,622,YISHUN RING RD,,
6324,416,YISHUN AVE 11,,
6325,633,YISHUN ST 61,,
6326,451,ANG MO KIO AVE 10,,
6327,606,ANG MO KIO AVE 5,,
6328,549,ANG MO KIO AVE 10,,
6329,433,ANG MO KIO AVE 10,,
6330,462,ANG MO KIO AVE 10,,
6331,505,ANG MO KIO AVE 8,,
6332,604,ANG MO KIO AVE 5,,
6333,436,ANG MO KIO AVE 10,,
6334,551,BEDOK NTH AVE 1,,
6335,129,BEDOK NTH ST 2,,
6336,205,BEDOK NTH ST 1,,
6337,44,CHAI CHEE ST,,
6338,219A,BEDOK CTRL,,
6339,119,BEDOK RESERVOIR RD,,
6340,128,BEDOK RESERVOIR RD,,
6341,6,BEDOK STH AVE 2,,
6342,706,BEDOK NTH RD,,
6343,543,BEDOK NTH ST 3,,
6344,92,BEDOK NTH AVE 4,,
6345,127,BEDOK RESERVOIR RD,,
6346,133,BEDOK NTH AVE 3,,
6347,116,LENGKONG TIGA,,
6348,2,CHAI CHEE RD,,
6349,110,LENGKONG TIGA,,
6350,115,BEDOK RESERVOIR RD,,
6351,725,BEDOK RESERVOIR RD,,
6352,167,BEDOK STH AVE 3,,
6353,106,LENGKONG TIGA,,
6354,177,BISHAN ST 13,,
6355,178,BISHAN ST 13,,
6356,210,BISHAN ST 23,,
6357,450,SIN MING AVE,,
6358,192,BISHAN ST 13,,
6359,227,BISHAN ST 23,,
6360,257,BISHAN ST 22,,
6361,421,BT BATOK WEST AVE 2,,
6362,422,BT BATOK WEST AVE 2,,
6363,281,BT BATOK EAST AVE 3,,
6364,255,BT BATOK EAST AVE 4,,
6365,166,BT BATOK WEST AVE 8,,
6366,224,BT BATOK ST 21,,
6367,508,BT BATOK ST 52,,
6368,253,BT BATOK EAST AVE 5,,
6369,176,BT BATOK WEST AVE 8,,
6370,223,BT BATOK EAST AVE 3,,
6371,288F,BT BATOK ST 25,,
6372,7,EVERTON PK,,
6373,26A,JLN MEMBINA,,
6374,22,TIONG BAHRU RD,,
6375,45,KIM CHENG ST,,
6376,57,TELOK BLANGAH HTS,,
6377,125,BT MERAH VIEW,,
6378,143,JLN BT MERAH,,
6379,36,JLN RUMAH TINGGI,,
6380,13,JLN BT MERAH,,
6381,114,BT PURMEI RD,,
6382,109,SPOTTISWOODE PK RD,,
6383,131C,KIM TIAN RD,,
6384,407,FAJAR RD,,
6385,440,FAJAR RD,,
6386,469,SEGAR RD,,
6387,253,BANGKIT RD,,
6388,430,BT PANJANG RING RD,,
6389,276,BANGKIT RD,,
6390,110,GANGSA RD,,
6391,168,PETIR RD,,
6392,233,PENDING RD,,
6393,408,FAJAR RD,,
6394,528,JELAPANG RD,,
6395,335A,SMITH ST,,
6396,538,UPP CROSS ST,,
6397,8,TECK WHYE AVE,,
6398,1,TECK WHYE AVE,,
6399,296E,CHOA CHU KANG AVE 2,,
6400,438,CHOA CHU KANG AVE 4,,
6401,784,CHOA CHU KANG DR,,
6402,788,CHOA CHU KANG NTH 6,,
6403,484,CHOA CHU KANG AVE 5,,
6404,141,TECK WHYE LANE,,
6405,679,CHOA CHU KANG CRES,,
6406,530,CHOA CHU KANG ST 51,,
6407,753,CHOA CHU KANG NTH 5,,
6408,528,CHOA CHU KANG ST 51,,
6409,273,CHOA CHU KANG AVE 2,,
6410,275,CHOA CHU KANG AVE 2,,
6411,351,CHOA CHU KANG CTRL,,
6412,427,CLEMENTI AVE 3,,
6413,728,CLEMENTI WEST ST 2,,
6414,428,CLEMENTI AVE 3,,
6415,377,CLEMENTI AVE 5,,
6416,349,CLEMENTI AVE 2,,
6417,613,CLEMENTI WEST ST 1,,
6418,435,CLEMENTI AVE 3,,
6419,455,CLEMENTI AVE 3,,
6420,606,CLEMENTI WEST ST 1,,
6421,319,UBI AVE 1,,
6422,125,GEYLANG EAST AVE 1,,
6423,412,EUNOS RD 5,,
6424,123,PAYA LEBAR WAY,,
6425,7,HAIG RD,,
6426,684,HOUGANG AVE 8,,
6427,116,HOUGANG AVE 1,,
6428,694,HOUGANG ST 61,,
6429,520,HOUGANG AVE 6,,
6430,601,HOUGANG AVE 4,,
6431,324,HOUGANG AVE 5,,
6432,603,HOUGANG AVE 4,,
6433,914,HOUGANG ST 91,,
6434,172,HOUGANG AVE 1,,
6435,450,HOUGANG AVE 10,,
6436,113,HOUGANG AVE 1,,
6437,654,HOUGANG AVE 8,,
6438,508,HOUGANG AVE 10,,
6439,429,HOUGANG AVE 6,,
6440,441,HOUGANG AVE 8,,
6441,833,HOUGANG CTRL,,
6442,34,TEBAN GDNS RD,,
6443,232,JURONG EAST ST 21,,
6444,224,JURONG EAST ST 21,,
6445,63,TEBAN GDNS RD,,
6446,279,TOH GUAN RD,,
6447,284,TOH GUAN RD,,
6448,712,JURONG WEST ST 71,,
6449,822,JURONG WEST ST 81,,
6450,411,JURONG WEST ST 42,,
6451,157,YUNG LOH RD,,
6452,723,JURONG WEST AVE 5,,
6453,322,TAH CHING RD,,
6454,427,JURONG WEST AVE 1,,
6455,660B,JURONG WEST ST 64,,
6456,617,JURONG WEST ST 65,,
6457,678B,JURONG WEST ST 64,,
6458,651A,JURONG WEST ST 61,,
6459,690,JURONG WEST CTRL 1,,
6460,338A,TAH CHING RD,,
6461,851,JURONG WEST ST 81,,
6462,203,BOON LAY DR,,
6463,326,TAH CHING RD,,
6464,181,YUNG SHENG RD,,
6465,681A,JURONG WEST CTRL 1,,
6466,662C,JURONG WEST ST 64,,
6467,696,JURONG WEST CTRL 1,,
6468,407,JURONG WEST ST 42,,
6469,754,JURONG WEST ST 74,,
6470,335,KANG CHING RD,,
6471,686B,JURONG WEST CTRL 1,,
6472,108,MCNAIR RD,,
6473,56,JLN MA'MOR,,
6474,29,JLN BAHAGIA,,
6475,115,WHAMPOA RD,,
6476,114,LOR 3 GEYLANG,,
6477,46,BENDEMEER RD,,
6478,35,MARINE CRES,,
6479,255,PASIR RIS ST 21,,
6480,106,PASIR RIS ST 12,,
6481,705,PASIR RIS DR 10,,
6482,637,PASIR RIS DR 1,,
6483,252,PASIR RIS ST 21,,
6484,712,PASIR RIS ST 72,,
6485,605,ELIAS RD,,
6486,714,PASIR RIS ST 72,,
6487,608,ELIAS RD,,
6488,502,PASIR RIS ST 52,,
6489,509,PASIR RIS ST 52,,
6490,582,PASIR RIS ST 53,,
6491,532,PASIR RIS DR 1,,
6492,624B,PUNGGOL CTRL,,
6493,169C,PUNGGOL FIELD,,
6494,271D,PUNGGOL WALK,,
6495,272B,PUNGGOL WALK,,
6496,271A,PUNGGOL WALK,,
6497,109C,EDGEDALE PLAINS,,
6498,107C,EDGEFIELD PLAINS,,
6499,271C,PUNGGOL WALK,,
6500,112,EDGEFIELD PLAINS,,
6501,102,C'WEALTH CRES,,
6502,95,C'WEALTH DR,,
6503,474,SEMBAWANG DR,,
6504,468A,ADMIRALTY DR,,
6505,227C,COMPASSVALE DR,,
6506,266C,COMPASSVALE BOW,,
6507,239,COMPASSVALE WALK,,
6508,311C,ANCHORVALE LANE,,
6509,149,RIVERVALE CRES,,
6510,297B,COMPASSVALE ST,,
6511,203C,COMPASSVALE RD,,
6512,260D,SENGKANG EAST WAY,,
6513,122B,SENGKANG EAST WAY,,
6514,204D,COMPASSVALE DR,,
6515,223,SERANGOON AVE 4,,
6516,207,SERANGOON CTRL,,
6517,305,SERANGOON AVE 2,,
6518,136,SERANGOON NTH AVE 2,,
6519,205,SERANGOON CTRL,,
6520,239,SERANGOON AVE 2,,
6521,114,SERANGOON NTH AVE 1,,
6522,137,SERANGOON NTH AVE 2,,
6523,216,SERANGOON AVE 4,,
6524,312,SERANGOON AVE 2,,
6525,202,SERANGOON CTRL,,
6526,848,TAMPINES ST 82,,
6527,470,TAMPINES ST 44,,
6528,489C,TAMPINES ST 45,,
6529,736,TAMPINES ST 72,,
6530,896,TAMPINES ST 81,,
6531,350,TAMPINES ST 33,,
6532,323,TAMPINES ST 33,,
6533,225,SIMEI ST 4,,
6534,257,TAMPINES ST 21,,
6535,391,TAMPINES AVE 7,,
6536,491D,TAMPINES ST 45,,
6537,305,TAMPINES ST 32,,
6538,728,TAMPINES ST 71,,
6539,151,SIMEI ST 1,,
6540,495B,TAMPINES ST 43,,
6541,480,TAMPINES ST 44,,
6542,329,TAMPINES ST 32,,
6543,944,TAMPINES AVE 5,,
6544,856F,TAMPINES ST 82,,
6545,13,JOO SENG RD,,
6546,224,LOR 8 TOA PAYOH,,
6547,218,LOR 8 TOA PAYOH,,
6548,258,KIM KEAT AVE,,
6549,84B,LOR 2 TOA PAYOH,,
6550,21,JOO SENG RD,,
6551,99A,LOR 2 TOA PAYOH,,
6552,157,WOODLANDS ST 13,,
6553,571C,WOODLANDS AVE 1,,
6554,773,WOODLANDS DR 60,,
6555,738,WOODLANDS CIRCLE,,
6556,757,WOODLANDS AVE 4,,
6557,845,WOODLANDS ST 82,,
6558,571B,WOODLANDS AVE 1,,
6559,529,WOODLANDS DR 14,,
6560,613,WOODLANDS AVE 4,,
6561,606,WOODLANDS RING RD,,
6562,735,WOODLANDS CIRCLE,,
6563,705,WOODLANDS DR 40,,
6564,823,WOODLANDS ST 82,,
6565,533,WOODLANDS DR 14,,
6566,661,WOODLANDS RING RD,,
6567,877,WOODLANDS AVE 9,,
6568,415,WOODLANDS ST 41,,
6569,609,WOODLANDS RING RD,,
6570,706,WOODLANDS DR 40,,
6571,846,WOODLANDS AVE 4,,
6572,826,WOODLANDS ST 81,,
6573,658,WOODLANDS RING RD,,
6574,819,WOODLANDS ST 82,,
6575,357,WOODLANDS AVE 5,,
6576,835,WOODLANDS ST 83,,
6577,821,WOODLANDS ST 82,,
6578,256,YISHUN RING RD,,
6579,235,YISHUN ST 21,,
6580,113,YISHUN RING RD,,
6581,214,YISHUN ST 21,,
6582,801,YISHUN RING RD,,
6583,644,YISHUN ST 61,,
6584,260,YISHUN ST 22,,
6585,754,YISHUN ST 72,,
6586,787,YISHUN RING RD,,
6587,714,YISHUN ST 71,,
6588,721,YISHUN ST 71,,
6589,637A,YISHUN ST 61,,
6590,817,YISHUN ST 81,,
6591,863,YISHUN AVE 4,,
6592,356,YISHUN RING RD,,
6593,301,ANG MO KIO AVE 3,,
6594,303,ANG MO KIO AVE 1,,
6595,315A,ANG MO KIO ST 31,,
6596,306,ANG MO KIO AVE 1,,
6597,71,BEDOK STH RD,,
6598,69,BEDOK STH AVE 3,,
6599,614,BEDOK RESERVOIR RD,,
6600,170,BEDOK STH RD,,
6601,62,NEW UPP CHANGI RD,,
6602,26,CHAI CHEE RD,,
6603,97,BEDOK NTH AVE 4,,
6604,653,JLN TENAGA,,
6605,55,NEW UPP CHANGI RD,,
6606,102,LENGKONG TIGA,,
6607,116,BISHAN ST 12,,
6608,136,BISHAN ST 12,,
6609,196,BISHAN ST 13,,
6610,313,SHUNFU RD,,
6611,287,BISHAN ST 24,,
6612,306,SHUNFU RD,,
6613,262,BISHAN ST 22,,
6614,234,BISHAN ST 22,,
6615,501,BISHAN ST 11,,
6616,137,BISHAN ST 12,,
6617,184,BT BATOK WEST AVE 8,,
6618,278,BT BATOK EAST AVE 3,,
6619,168,BT BATOK WEST AVE 8,,
6620,364,BT BATOK ST 31,,
6621,349,BT BATOK ST 34,,
6622,423,BT BATOK WEST AVE 2,,
6623,325,BT BATOK ST 33,,
6624,183,BT BATOK WEST AVE 8,,
6625,350,BT BATOK ST 34,,
6626,204,BT BATOK ST 21,,
6627,389,BT BATOK WEST AVE 5,,
6628,188,BT BATOK WEST AVE 6,,
6629,28,JLN KLINIK,,
6630,136,JLN BT MERAH,,
6631,20,TIONG BAHRU RD,,
6632,19,LIM LIAK ST,,
6633,43,MOH GUAN TER,,
6634,39,JLN RUMAH TINGGI,,
6635,118A,JLN MEMBINA,,
6636,3,EVERTON PK,,
6637,17,TELOK BLANGAH CRES,,
6638,113,PENDING RD,,
6639,619,BT PANJANG RING RD,,
6640,120,PENDING RD,,
6641,533,BT PANJANG RING RD,,
6642,522,JELAPANG RD,,
6643,544,JELAPANG RD,,
6644,10,TOH YI DR,,
6645,8,JLN KUKOH,,
6646,26,JLN BERSEH,,
6647,103,TECK WHYE LANE,,
6648,445,CHOA CHU KANG AVE 4,,
6649,411,CHOA CHU KANG AVE 3,,
6650,429,CHOA CHU KANG AVE 4,,
6651,625,CHOA CHU KANG ST 62,,
6652,123,TECK WHYE LANE,,
6653,206,CHOA CHU KANG CTRL,,
6654,549,CHOA CHU KANG ST 52,,
6655,566,CHOA CHU KANG ST 52,,
6656,559,CHOA CHU KANG NTH 6,,
6657,328,CLEMENTI AVE 2,,
6658,336,CLEMENTI AVE 2,,
6659,355,CLEMENTI AVE 2,,
6660,710,CLEMENTI WEST ST 2,,
6661,72,CIRCUIT RD,,
6662,93,JLN DUA,,
6663,102,ALJUNIED CRES,,
6664,325,UBI AVE 1,,
6665,341,UBI AVE 1,,
6666,324,UBI AVE 1,,
6667,92,PIPIT RD,,
6668,417,EUNOS RD 5,,
6669,678,HOUGANG AVE 8,,
6670,252,HOUGANG AVE 3,,
6671,127,HOUGANG AVE 1,,
6672,685,HOUGANG ST 61,,
6673,696,HOUGANG ST 61,,
6674,625,HOUGANG AVE 8,,
6675,667,HOUGANG AVE 4,,
6676,404,HOUGANG AVE 10,,
6677,608,HOUGANG AVE 4,,
6678,604,HOUGANG AVE 4,,
6679,675,HOUGANG AVE 8,,
6680,693,HOUGANG ST 61,,
6681,566,HOUGANG ST 51,,
6682,923,HOUGANG AVE 9,,
6683,434,HOUGANG AVE 8,,
6684,916,HOUGANG AVE 9,,
6685,238,HOUGANG AVE 1,,
6686,578,HOUGANG AVE 4,,
6687,237,JURONG EAST ST 21,,
6688,206,JURONG EAST ST 21,,
6689,317,JURONG EAST ST 31,,
6690,322,JURONG EAST ST 31,,
6691,116,JURONG EAST ST 13,,
6692,277,TOH GUAN RD,,
6693,103,JURONG EAST ST 13,,
6694,333,JURONG EAST AVE 1,,
6695,820,JURONG WEST ST 81,,
6696,976,JURONG WEST ST 93,,
6697,424,JURONG WEST AVE 1,,
6698,979,JURONG WEST ST 93,,
6699,272C,JURONG WEST ST 24,,
6700,449,JURONG WEST ST 42,,
6701,940,JURONG WEST ST 91,,
6702,716,JURONG WEST ST 71,,
6703,537,JURONG WEST AVE 1,,
6704,651B,JURONG WEST ST 61,,
6705,181A,BOON LAY DR,,
6706,755,JURONG WEST ST 74,,
6707,551,JURONG WEST ST 42,,
6708,825,JURONG WEST ST 81,,
6709,662D,JURONG WEST ST 64,,
6710,677B,JURONG WEST ST 64,,
6711,652C,JURONG WEST ST 61,,
6712,680B,JURONG WEST CTRL 1,,
6713,830A,JURONG WEST ST 81,,
6714,831,JURONG WEST ST 81,,
6715,671B,JURONG WEST ST 65,,
6716,665A,JURONG WEST ST 64,,
6717,613,JURONG WEST ST 62,,
6718,16,ST. GEORGE'S RD,,
6719,804,KING GEORGE'S AVE,,
6720,106,JLN DUSUN,,
6721,807,KING GEORGE'S AVE,,
6722,71,MARINE DR,,
6723,125,PASIR RIS ST 11,,
6724,458,PASIR RIS DR 4,,
6725,477,PASIR RIS DR 6,,
6726,629,PASIR RIS DR 3,,
6727,184,PASIR RIS ST 11,,
6728,140,PASIR RIS ST 11,,
6729,230,PASIR RIS ST 21,,
6730,612,ELIAS RD,,
6731,774,PASIR RIS ST 71,,
6732,189,PASIR RIS ST 12,,
6733,511,PASIR RIS ST 52,,
6734,716,PASIR RIS ST 72,,
6735,129,PASIR RIS ST 11,,
6736,209,PASIR RIS ST 21,,
6737,649,PASIR RIS DR 10,,
6738,465,PASIR RIS ST 41,,
6739,622B,PUNGGOL CTRL,,
6740,603C,PUNGGOL RD,,
6741,167B,PUNGGOL EAST,,
6742,170C,PUNGGOL FIELD,,
6743,624A,PUNGGOL CTRL,,
6744,208C,PUNGGOL PL,,
6745,272A,PUNGGOL WALK,,
6746,272C,PUNGGOL WALK,,
6747,102A,PUNGGOL FIELD,,
6748,103B,EDGEFIELD PLAINS,,
6749,638B,PUNGGOL DR,,
6750,199A,PUNGGOL FIELD,,
6751,170B,PUNGGOL FIELD,,
6752,169A,PUNGGOL FIELD,,
6753,207A,PUNGGOL PL,,
6754,167,STIRLING RD,,
6755,13,GHIM MOH RD,,
6756,184,STIRLING RD,,
6757,323,SEMBAWANG CL,,
6758,419,CANBERRA RD,,
6759,425,CANBERRA RD,,
6760,354D,ADMIRALTY DR,,
6761,185B,RIVERVALE CRES,,
6762,273B,COMPASSVALE LINK,,
6763,133,RIVERVALE ST,,
6764,206A,COMPASSVALE LANE,,
6765,137,RIVERVALE ST,,
6766,104,SERANGOON NTH AVE 1,,
6767,220,SERANGOON AVE 4,,
6768,547,SERANGOON NTH AVE 3,,
6769,228,SERANGOON AVE 4,,
6770,404,SERANGOON AVE 1,,
6771,421,SERANGOON CTRL,,
6772,116,SERANGOON NTH AVE 1,,
6773,322,SERANGOON AVE 3,,
6774,408,TAMPINES ST 41,,
6775,113,TAMPINES ST 11,,
